program_name,source_file,category,course_name,course_ids,credits,note,year1_fall,year1_spring,year2_fall,year2_spring,year3_fall,year3_spring,year4_fall,year4_spring
土木工程學系,土木工程學系_table_1.csv,系訂 必修,一、共同必修 1共同科目修習及其他畢業條件，請見應修科目表注意事項。 2本系外文課程可自下列任選一種修課方式： (1)英文系開設之其他英文課程，通過且取得6學分。 (2)語言中心開設或認定之第二外語課程，但同一外語課程必須修讀並通過取得6學分。 (3)「大一英文」工程課群6學分。 3選修「進修英文」取得之學分，不列入本系之畢業學分總數。 4通識核心必修四大領域中至少須修習一個領域。 二、院、系訂必修 1必修科目計90，最低畢業學分：128，具〝*〞之課程須至少選2門修課及格始得畢業。 2選修學分中，須選取本系(含工學院EG課號課程)開授選修課程21學分(含)以上。 3必須修習至少兩科設計課程始得畢業，其中設計課程之課號為、、、、、、、 、、、、、、、、。 4通過並取得課程3學分，可抵修系訂必修 課程3學分。 5 必修科目 先修科目 (1)CI 2004材料力學 「CI 1008應用力學」 成績達50分（含）以上者 (2)CI 2019結構學I 「CI 2004材料力學」 成績達50分（含）以上者 (3)CI 2017工程數學I、CI 2018工程數學 II 「MA 1004微積分」 成績達50 分(含)以上者 三、雙主修規定：依本校「學生修讀雙主修辦法」辦理。,['CI3012'],,備註,,,,,,,,
地球科學學系,地球科學學系_table_1.csv,共同 必修,國文,[],5.0,,,5.0,,,,,,
地球科學學系,地球科學學系_table_1.csv,共同 必修,外文,[],3.0,,,3.0,3.0,,,,,
地球科學學系,地球科學學系_table_1.csv,共同 必修,體育課程,[],0.0,,,0.0,0.0,0.0,0.0,0.0,,
地球科學學系,地球科學學系_table_1.csv,共同 必修,服務學習課程,[],0.0,,,0.0,0.0,,,,,
地球科學學系,地球科學學系_table_1.csv,共同 必修,通識課程(含核心必修、選修科目),[],14.0,,,14.0,,,,,,
地球科學學系,地球科學學系_table_1.csv,院訂 必修,微積分,"['MA1003', 'MA1004']",3.0,,,3.0,3.0,,,,,
地球科學學系,地球科學學系_table_1.csv,院訂 必修,普通物理A,"['PH1031', 'PH1032']",3.0,,,3.0,3.0,,,,,
地球科學學系,地球科學學系_table_1.csv,系訂 必修,程式語言與應用,['GP1017'],2.0,,,2.0,,,,,,
地球科學學系,地球科學學系_table_1.csv,系訂 必修,普通地質學,"['GP2031', 'GP2032']",2.0,,,2.0,2.0,,,,,
地球科學學系,地球科學學系_table_1.csv,系訂 必修,地球科學通論,['GP1019'],1.0,,,1.0,,,,,,
地球科學學系,地球科學學系_table_1.csv,系訂 必修,地球科學的挑戰與機會,['GP1020'],1.0,,,,1.0,,,,,
地球科學學系,地球科學學系_table_1.csv,系訂 必修,應用數學,"['GP2019', 'GP2020']",3.0,,,,,3.0,3.0,,,
地球科學學系,地球科學學系_table_1.csv,系訂 必修,礦物學,['GP2038'],2.0,,,,,2.0,,,,
地球科學學系,地球科學學系_table_1.csv,系訂 必修,地質材料力學,['GP2059'],,,,,,,2.0,,,
地球科學學系,地球科學學系_table_1.csv,系訂 必修,岩石學,['GP2065'],,,,,,,2.0,,,
地球科學學系,地球科學學系_table_1.csv,系訂 必修,沉積地質學,['GP3087'],2.0,,,,,2.0,,,,
地球科學學系,地球科學學系_table_1.csv,系訂 必修,地震學,['GP3026'],,,,,,,,3.0,,
地球科學學系,地球科學學系_table_1.csv,系訂 必修,地球物理探勘學,"['GP3011', 'GP3012']",,,,,,,,3.0,3.0,
地球科學學系,地球科學學系_table_1.csv,系訂 必修,地球物理學,['GP3034'],,,,,,,,,3.0,
地球科學學系,地球科學學系_table_1.csv,系訂 必修,地球物理探勘實習,"['GP3019', 'GP3020']",,,,,,,,1.0,1.0,
地球科學學系,地球科學學系_table_1.csv,系訂 必修,構造地質學,['GP3024'],,,,,,,,,3.0,
地球科學學系,地球科學學系_table_1.csv,系訂 必修,地球系統科學概論,['GP1010'],2.0,,,2.0,,,,,,
地球科學學系,地球科學學系_table_1.csv,系訂 必修,台灣地質 或,['GP4031'],,系訂 核心 必選,,,,,,,,2.0
地球科學學系,地球科學學系_table_1.csv,系訂 必修,地球科學專題I 或,['GP4087'],1.0,,,1.0,,,,,,
地球科學學系,地球科學學系_table_1.csv,系訂 必修,地球科學專題II 或,['GP4088'],1.0,,,1.0,,,,,,
地球科學學系,地球科學學系_table_1.csv,系訂 必修,分析數學與 物理 (六擇一),[],3052.0,系訂 核心 選修 (至少7學 分),3052.0,,,,,3.0,,
地球科學學系,地球科學學系_table_1.csv,系訂 必修,地質 (七擇一),[],3014.0,,3014.0,,,,,,2.0,
地球科學學系,地球科學學系_table_1.csv,系訂 必修,水文與海洋 (三擇一),[],6063.0,,6063.0,,,,,,3.0,
地球科學學系,地球科學學系_table_1.csv,系訂 必修,一、共同必修 1. 共同科目修習及其他畢業條件，請見應修科目表注意事項。 2. 本系新生外文課程可從三種外文課程中任選一種。 (1)修讀「大一英文」科學課群6學分。 (2)修讀英文系開設之其他英文課程，通過且取得6學分。 (3)修讀語言中心開設或認定之第二外語課程，但同一外語課程必須修讀並通過取得6學分。 3. 選修「進修英文」取得之學分，不列入本系之畢業學分總數。 4. 通識核心必修四大領域中至少須修習一個領域。 二、系訂必修、系訂核心必選、系訂核心選修： 1.最低畢業學分為128學分：包括必修科目78學分、系訂核心必選、系訂核心選修(分析數學與物理、地 質、水文與海洋)各需一門並通過至少7 學分。另選修並通過本系(課號GP)科目10學分。 2. 除第1項規定外，修業期間內並通過下列三者之一： (1) 地球科學資訊學分學程15學分 (2) 氣候與環境變遷學分學程18學分 (3) 地科院或理、工、資電學院、生醫理工學院、遙測學程開設之課程16學分 三、雙主修規定：依本校「學生修讀雙主修辦法」辦理。,[],,備註,,,,,,,,
地科院學士班,地科院學士班_table_1.csv,共同 必修,國文,[],5.0,,5.0,,,,,,,
地科院學士班,地科院學士班_table_1.csv,共同 必修,外文,[],3.0,,3.0,3.0,,,,,,
地科院學士班,地科院學士班_table_1.csv,共同 必修,體育課程,[],0.0,,0.0,0.0,0.0,0.0,0.0,,,
地科院學士班,地科院學士班_table_1.csv,共同 必修,服務學習課程,[],0.0,,0.0,0.0,,,,,,
地科院學士班,地科院學士班_table_1.csv,共同 必修,通識課程(含核心必修、選修科目),[],14.0,,14.0,,,,,,,
地科院學士班,地科院學士班_table_1.csv,院訂 必修,微積分,"['MA1003', 'MA1004']",3.0,,3.0,3.0,,,,,,
地科院學士班,地科院學士班_table_1.csv,院訂 必修,普通物理A,"['PH1031', 'PH1032']",3.0,,3.0,3.0,,,,,,
地科院學士班,地科院學士班_table_1.csv,院訂 必修,數學課程,[],25.0,科學 能力 必修 課群,25.0,,,,,,,
地科院學士班,地科院學士班_table_1.csv,院訂 必修,電腦與程式語言課程,[],,,,,,,,,,
地科院學士班,地科院學士班_table_1.csv,院訂 必修,物理與化學課程,[],,,,,,,,,,
地科院學士班,地科院學士班_table_1.csv,院訂 必修,普通地質學,"['GP2031', 'GP2032']",2.0,地球 系統 必修 課群,2.0,2.0,,,,,,
地科院學士班,地科院學士班_table_1.csv,院訂 必修,大氣科學通論,['AP1002'],1.0,,1.0,,,,,,,
地科院學士班,地科院學士班_table_1.csv,院訂 必修,大氣科學概論,['AP1001'],1.0,,,1.0,,,,,,
地科院學士班,地科院學士班_table_1.csv,院訂 必修,大氣熱力學,['AP2011'],3.0,,,,,3.0,,,,
地科院學士班,地科院學士班_table_1.csv,院訂 必修,電漿物理導論,['SS3002'],,,,,,,3.0,,,
地科院學士班,地科院學士班_table_1.csv,院訂 必修,衛星系統工程 I,['SS3008'],,,,,,,3.0,,,
地科院學士班,地科院學士班_table_1.csv,院訂 必修,水文地質學,['GP4010'],2.0,,,,2.0,,,,,
地科院學士班,地科院學士班_table_1.csv,院訂 必修,地球水循環,['GP3086'],3.0,,,,3.0,,,,,
地科院學士班,地科院學士班_table_1.csv,院訂 必修,基礎大地工程學,['GP3085'],,,,,,,,3.0,,
地科院學士班,地科院學士班_table_1.csv,院訂 必修,海洋學概論,['HS6063'],3.0,,,,3.0,,,,,
地科院學士班,地科院學士班_table_1.csv,院訂 必修,地球系統科學研究專題導論,['GA1001'],1.0,跨域 知識 技能 課群,1.0,,,,,,,
地科院學士班,地科院學士班_table_1.csv,院訂 必修,地球科學研究群專題課程,[],2.0,,,2.0,,,,,,
地科院學士班,地科院學士班_table_1.csv,院訂 必修,研究計畫寫作,['GA2002'],1.0,,,,,1.0,,,,
地科院學士班,地科院學士班_table_1.csv,院訂 必修,專題研究I/II/III/IV,"['GA3001', 'GA3002', 'GA4001', 'GA4002']",,,,,,,2.0,2.0,2.0,2.0
地科院學士班,地科院學士班_table_1.csv,院訂 必修,一、共同必修 1. 共同科目修習及其他畢業條件，請見應修科目表注意事項。 2. 本班新生外文課程可從三種外文課程中任選一種。 (1)修讀「大一英文」科學課群6學分。 (2)修讀英文系開設之其他英文課程，通過且取得6學分。 (3)修讀語言中心開設或認定之第二外語課程，但同一外語課程必須修讀並通過取得6學分。 3. 選修「進修英文」取得之學分，不列入本班之畢業學分總數。 4. 通識核心必修四大領域中至少須修習一個領域。 5. 通識課程必須修習並通過「跨領域社會參與學分學程-導航課程」(或)，並至少選修「邏輯思考」或「論文寫作」一門相關之 課程。 二、系定必修 1. 最低畢業學分為 128 學分，包括院訂必修 12 學分、科學能力必修課群任選 25 學分、地球系統必修課群任選 16 學分、跨域知識技能課群 50 學分 (含必修 10 學分及其他選修 40 學分)。 2. 除第1項規定外，修業期間內必須選修並通過「地球系統科學概論」2 學分，課群分為「科學能力必修」、「地球系統必修」、「跨域知識技 能」，由導師指導選課。 3. 「專題研究I/II/III/IV 」中須任選三門修習並通過。 4. 各類課程之建議參考課號請參看附表一。 5. 「科學能力必修課群」之各類課程至少各修習一門，未列於應修科目表附表一之科學能力課程可由學生提出申請，經指導導師及班主任同意 後認可。 6. 學生需於「研究計畫寫作」課程 (課號：) 中提出專題計畫書，並於畢業前參與專題成果發表會， 由學士班班務委員會檢視學生學習 成效。 三、雙主修規定：依本校「學生修讀雙主修辦法」辦理。,['GS3050'],,備註,,,,,,,,
地科院學士班,地科院學士班_table_2.csv,科學 能力 必修 課群 (各類 課程 至少 各修習 一門),數學課程,[],2019.0,科學 能力 必修 課群 (各類 課程 至少 各修習 一門),2019.0,,,,,,,
地科院學士班,地科院學士班_table_2.csv,,電腦與程式語言課程,[],1002.0,,1002.0,,,,,,,
地科院學士班,地科院學士班_table_2.csv,,物理與化學課程,[],1003.0,,1003.0,,,,,,,
地科院學士班,地科院學士班_table_2.csv,跨域 知識 技能 課群,地球科學研究群專題課程,[],4087.0,跨域 知識 技能 課群,4087.0,,,,,,,
大氣科學學系,大氣科學學系_table_1.csv,,國文,[],5.0,,5.0,,,,,,,
大氣科學學系,大氣科學學系_table_1.csv,,外文,[],3.0,,3.0,3.0,,,,,,
大氣科學學系,大氣科學學系_table_1.csv,共同 必修,體育課程,[],0.0,,0.0,0.0,0.0,0.0,0.0,,,
大氣科學學系,大氣科學學系_table_1.csv,共同 必修,服務學習課程,[],0.0,,0.0,0.0,,,,,,
大氣科學學系,大氣科學學系_table_1.csv,共同 必修,通識課程(含核心必修、選修科目),[],14.0,,14.0,,,,,,,
大氣科學學系,大氣科學學系_table_1.csv,院訂 必修,微積分,"['MA1003', 'MA1004']",3.0,,3.0,3.0,,,,,,
大氣科學學系,大氣科學學系_table_1.csv,院訂 必修,普通物理A,"['PH1031', 'PH1032']",3.0,,3.0,3.0,,,,,,
大氣科學學系,大氣科學學系_table_1.csv,系訂 必修,普物實驗,['PH1003'],1.0,,1.0,,,,,,,
大氣科學學系,大氣科學學系_table_1.csv,系訂 必修,普通化學,['CM1009'],3.0,,3.0,,,,,,,
大氣科學學系,大氣科學學系_table_1.csv,系訂 必修,普化實驗,['CM1008'],1.0,,,1.0,,,,,,
大氣科學學系,大氣科學學系_table_1.csv,系訂 必修,大氣科學通論,['AP1002'],1.0,,1.0,,,,,,,
大氣科學學系,大氣科學學系_table_1.csv,系訂 必修,大氣科學概論,['AP1001'],1.0,,,1.0,,,,,,
大氣科學學系,大氣科學學系_table_1.csv,系訂 必修,向量分析,['AP1006'],2.0,,,2.0,,,,,,
大氣科學學系,大氣科學學系_table_1.csv,系訂 必修,程式語言與繪圖 I / II /2050,['AP2049'],2.0,,2.0,2.0,,,,,,
大氣科學學系,大氣科學學系_table_1.csv,系訂 必修,大氣研究專題導論,['AP1015'],2.0,,2.0,,,,,,,
大氣科學學系,大氣科學學系_table_1.csv,系訂 必修,應用數學,"['AP2007', 'AP2008']",3.0,,,,3.0,3.0,,,,
大氣科學學系,大氣科學學系_table_1.csv,系訂 必修,大氣測計及操作 I,['AP2039'],3.0,,,,3.0,,,,,
大氣科學學系,大氣科學學系_table_1.csv,系訂 必修,流體力學,['A2010'],3.0,,,,,3.0,,,,
大氣科學學系,大氣科學學系_table_1.csv,系訂 必修,大氣熱力學,['AP2011'],3.0,,,,3.0,,,,,
大氣科學學系,大氣科學學系_table_1.csv,系訂 必修,大氣動力學,"['AP3001', 'AP3002']",,,,,,,3.0,3.0,,
大氣科學學系,大氣科學學系_table_1.csv,系訂 必修,天氣學與天氣分析,"['AP4015', 'AP4016']",,,,,,,,3.0,3.0,
大氣科學學系,大氣科學學系_table_1.csv,系訂 必修,一、共同必修 1 共同科目修習及其他畢業條件，請見應修科目表注意事項。 2 本系新生外文課程可從三種外文課程中任選一種。 (1)修讀「大一英文」科學課群6學分。 (2)修讀英文系開設之其他英文課程，通過且取得6學分。 (3)修讀語言中心開設或認定之第二外語課程，但同一外語課程必須修讀並通過取得6學分。 3 選修「進修英文」取得之學分，不列入本系之畢業學分總數。 4 通識核心必修四大領域中至少須修習一個領域。 二、院、系訂必修 1 最低畢業學分：128，包括必修科目 79 學分，同時至少選修並通過本系選修科目21學分。本校地科、 理、工、資電、生醫理工、遙測學程相關領域以外課程學分至多12學分計入系最低畢業學分。 2 除第1項規定外，修業期間內必須選修「地球系統科學概論」2學分並通過下列三者之一： (1)地球科學資訊學分學程 15 學分 (2)氣候與環境變遷學分學程18學分 (3) 地科或理、工、資電、生醫理工、遙測學程相關領域開設之課程 10 學分 3 下列必修科目必須修習「先修課程」達下列標準後，方可修習： 必修科目 先修課程 應用數學 微積分上、下 50分以上 三、雙主修規定：依本校「學生修讀雙主修辦法」辦理。,[],,備註,,,,,,,,
太空科學與工程學系,太空科學與工程學系_table_1.csv,共同必修,國文,[],5.0,共同必修,,5.0,,,,,,
太空科學與工程學系,太空科學與工程學系_table_1.csv,,外文,[],3.0,,,3.0,3.0,,,,,
太空科學與工程學系,太空科學與工程學系_table_1.csv,,體育課程,[],0.0,,,0.0,0.0,0.0,0.0,0.0,,
太空科學與工程學系,太空科學與工程學系_table_1.csv,,服務學習課程,[],0.0,,,0.0,0.0,,,,,
太空科學與工程學系,太空科學與工程學系_table_1.csv,,通識課程(含核心必修、選修科目),[],14.0,,,14.0,,,,,,
太空科學與工程學系,太空科學與工程學系_table_1.csv,院訂必修,微積分,"['MA1003', 'MA1004']",3.0,院訂必修,,3.0,3.0,,,,,
太空科學與工程學系,太空科學與工程學系_table_1.csv,,普通物理A,"['PH1031', 'PH1032']",3.0,,,3.0,3.0,,,,,
太空科學與工程學系,太空科學與工程學系_table_1.csv,系訂必修,工程實習,['SS1001'],1.0,系訂必修,,1.0,,,,,,
太空科學與工程學系,太空科學與工程學系_table_1.csv,,太空科學與工程導論,['SS1002'],2.0,,,2.0,,,,,,
太空科學與工程學系,太空科學與工程學系_table_1.csv,,普物實驗,['PH1004'],1.0,,,,1.0,,,,,
太空科學與工程學系,太空科學與工程學系_table_1.csv,,程式語言與繪圖,['SS1003'],2.0,,,,2.0,,,,,
太空科學與工程學系,太空科學與工程學系_table_1.csv,,力學,['SS2001'],3.0,,,,,3.0,,,,
太空科學與工程學系,太空科學與工程學系_table_1.csv,,電磁學 I / II,"['SS2003', 'SS2004']",3.0,,,,,3.0,3.0,,,
太空科學與工程學系,太空科學與工程學系_table_1.csv,,應用數學 I / II,"['SS2005', 'SS2006']",3.0,,,,,3.0,3.0,,,
太空科學與工程學系,太空科學與工程學系_table_1.csv,,太空專題 I / II,"['SS2007', 'SS2008']",1.0,,,,,1.0,1.0,,,
太空科學與工程學系,太空科學與工程學系_table_1.csv,,數據分析與處理,['SS3001'],,,,,,,,3.0,,
太空科學與工程學系,太空科學與工程學系_table_1.csv,,太空科學類 (四擇二),[],3002.0,,3002.0,,,,,3.0,,
太空科學與工程學系,太空科學與工程學系_table_1.csv,,太空工程類 (四擇二),[],3006.0,,3006.0,,,,,3.0,,
太空科學與工程學系,太空科學與工程學系_table_1.csv,備註,一、共同必修 1. 共同科目修習及其他畢業條件，請見應修科目表注意事項。 2. 本系新生外文課程：可自由依國立中央大學共同必修科目選修辦法第四條規定之三款擇定其一修讀。 (1)修讀「大一英文」科學課群6學分。 (2)修讀英文系開設之其他英文課程，通過且取得6學分。 (3)修讀語言中心開設或認定之第二外語課程，但同一外語課程必須修讀並通過取得6學分。 3. 選修「進修英文」取得之學分，不列入本系之畢業學分總數。 4. 通識核心必修四大領域中至少須修習一個領域。 二、院、系訂必修 1. 最低畢業學分：128，包括必修科目 75 學分，同時至少選修並通過本系選修科目16學分。本校地科、理、工、資 電、生醫理工、遙測學程相關領域以外課程學分至多 12 學分計入系最低畢業學分。 2. 除第1項規定外，修業期間內必須選修「地球系統科學概論」2學分。 3. 以下必修科目必須在修習「先修課程」學期成績達50分以上，方可修習 必修科目 先修課程 力學 微積分上、下 電磁學 I 微積分上、下 三、雙主修規定：依本校「學生修讀雙主修辦法」辦理。,[],,備註,,,,,,,,
客家語文暨社會科學學系(社政組),客家語文暨社會科學學系(社政組)_table_1.csv,共同必 修,國文,[],5.0,共同必 修,5.0,,,,,,,
客家語文暨社會科學學系(社政組),客家語文暨社會科學學系(社政組)_table_1.csv,,外文,[],3.0,,3.0,3.0,,,,,,
客家語文暨社會科學學系(社政組),客家語文暨社會科學學系(社政組)_table_1.csv,,體育課程,[],0.0,,0.0,0.0,0.0,0.0,0.0,,,
客家語文暨社會科學學系(社政組),客家語文暨社會科學學系(社政組)_table_1.csv,,服務學習課程,[],0.0,,0.0,0.0,,,,,,
客家語文暨社會科學學系(社政組),客家語文暨社會科學學系(社政組)_table_1.csv,,通識課程(含核心必修、選修科目),[],14.0,,14.0,,,,,,,
客家語文暨社會科學學系(社政組),客家語文暨社會科學學系(社政組)_table_1.csv,系訂必 修,基礎客語Ⅰ/ Ⅱ,"['HK1001', 'HK1002']",2.0,系訂必 修,2.0,2.0,,,,,,
客家語文暨社會科學學系(社政組),客家語文暨社會科學學系(社政組)_table_1.csv,,社會學,"['HK1005', 'HK1006']",2.0,,2.0,2.0,,,,,,
客家語文暨社會科學學系(社政組),客家語文暨社會科學學系(社政組)_table_1.csv,,客家文化概論,"['HK1009', 'HK1010']",2.0,,2.0,2.0,,,,,,
客家語文暨社會科學學系(社政組),客家語文暨社會科學學系(社政組)_table_1.csv,,臺灣客家移墾史,['HK1015'],3.0,,,3.0,,,,,,
客家語文暨社會科學學系(社政組),客家語文暨社會科學學系(社政組)_table_1.csv,,進階客語Ⅰ/ Ⅱ,"['HK2001', 'HK2002']",2.0,,,,2.0,2.0,,,,
客家語文暨社會科學學系(社政組),客家語文暨社會科學學系(社政組)_table_1.csv,,專題製作與實習,['HK4021'],,,,,,,,,2.0,
客家語文暨社會科學學系(社政組),客家語文暨社會科學學系(社政組)_table_1.csv,組訂必 修,文化人類學,['HK2035'],3.0,組訂必 修,,,3.0,,,,,
客家語文暨社會科學學系(社政組),客家語文暨社會科學學系(社政組)_table_1.csv,,政治學,['HK2039'],3.0,,,,3.0,,,,,
客家語文暨社會科學學系(社政組),客家語文暨社會科學學系(社政組)_table_1.csv,,族群理論與關係,['HK2033'],3.0,,,,,3.0,,,,
客家語文暨社會科學學系(社政組),客家語文暨社會科學學系(社政組)_table_1.csv,,性別研究,['HK2037'],3.0,,,,,3.0,,,,
客家語文暨社會科學學系(社政組),客家語文暨社會科學學系(社政組)_table_1.csv,,社會調查與統計,['HK3037'],,,,,,,3.0,,,
客家語文暨社會科學學系(社政組),客家語文暨社會科學學系(社政組)_table_1.csv,,社會科學研究法,['HK3029'],,,,,,,,3.0,,
客家語文暨社會科學學系(社政組),客家語文暨社會科學學系(社政組)_table_1.csv,跨組必 修 （客 家語文 及傳播 組6學 分）,語言學概論,['HK2025'],3.0,跨組必 修 （客 家語文 及傳播 組6學 分）,,,3.0,,,,,
客家語文暨社會科學學系(社政組),客家語文暨社會科學學系(社政組)_table_1.csv,,客語概論,['HK2027'],3.0,,,,3.0,,,,,
客家語文暨社會科學學系(社政組),客家語文暨社會科學學系(社政組)_table_1.csv,,傳播理論與數位行銷,['HK2031'],3.0,,,,3.0,,,,,
客家語文暨社會科學學系(社政組),客家語文暨社會科學學系(社政組)_table_1.csv,,文學概論與客家文學,['HK2029'],3.0,,,,,3.0,,,,
客家語文暨社會科學學系(社政組),客家語文暨社會科學學系(社政組)_table_1.csv,,客語數位學習與實作,['HK2022'],3.0,,,,,3.0,,,,
客家語文暨社會科學學系(社政組),客家語文暨社會科學學系(社政組)_table_1.csv,,客語閱讀與書寫,['HK2024'],3.0,,,,,3.0,,,,
客家語文暨社會科學學系(社政組),客家語文暨社會科學學系(社政組)_table_1.csv,備 註,一、共同必修 1 共同科目修習及其他畢業條件，請見應修科目表注意事項。,[],,備 註,,,,,,,,
客家語文暨社會科學學系(社政組),客家語文暨社會科學學系(社政組)_table_1.csv,,2 共同必修之外文課程須選修「大一英文」人文社會課群6學分。,[],,,,,,,,,,
客家語文暨社會科學學系(語文組),客家語文暨社會科學學系(語文組)_table_1.csv,共同必 修,國文,[],5.0,共同必 修,5.0,,,,,,,
客家語文暨社會科學學系(語文組),客家語文暨社會科學學系(語文組)_table_1.csv,,外文,[],3.0,,3.0,3.0,,,,,,
客家語文暨社會科學學系(語文組),客家語文暨社會科學學系(語文組)_table_1.csv,,體育課程,[],0.0,,0.0,0.0,0.0,0.0,0.0,,,
客家語文暨社會科學學系(語文組),客家語文暨社會科學學系(語文組)_table_1.csv,,服務學習課程,[],0.0,,0.0,0.0,,,,,,
客家語文暨社會科學學系(語文組),客家語文暨社會科學學系(語文組)_table_1.csv,,通識課程(含核心必修、選修科目),[],14.0,,14.0,,,,,,,
客家語文暨社會科學學系(語文組),客家語文暨社會科學學系(語文組)_table_1.csv,系訂必 修,基礎客語Ⅰ/ Ⅱ,"['HK1001', 'HK1002']",2.0,系訂必 修,2.0,2.0,,,,,,
客家語文暨社會科學學系(語文組),客家語文暨社會科學學系(語文組)_table_1.csv,,社會學,"['HK1005', 'HK1006']",2.0,,2.0,2.0,,,,,,
客家語文暨社會科學學系(語文組),客家語文暨社會科學學系(語文組)_table_1.csv,,客家文化概論,"['HK1009', 'HK1010']",2.0,,2.0,2.0,,,,,,
客家語文暨社會科學學系(語文組),客家語文暨社會科學學系(語文組)_table_1.csv,,臺灣客家移墾史,['HK1015'],3.0,,,3.0,,,,,,
客家語文暨社會科學學系(語文組),客家語文暨社會科學學系(語文組)_table_1.csv,,進階客語Ⅰ/ Ⅱ,"['HK2001', 'HK2002']",2.0,,,,2.0,2.0,,,,
客家語文暨社會科學學系(語文組),客家語文暨社會科學學系(語文組)_table_1.csv,,專題製作與實習,['HK4021'],,,,,,,,,2.0,
客家語文暨社會科學學系(語文組),客家語文暨社會科學學系(語文組)_table_1.csv,組訂必 修,語言學概論,['HK2025'],3.0,組訂必 修,,,3.0,,,,,
客家語文暨社會科學學系(語文組),客家語文暨社會科學學系(語文組)_table_1.csv,,客語概論,['HK2027'],3.0,,,,3.0,,,,,
客家語文暨社會科學學系(語文組),客家語文暨社會科學學系(語文組)_table_1.csv,,傳播理論與數位行銷,['HK2031'],3.0,,,,3.0,,,,,
客家語文暨社會科學學系(語文組),客家語文暨社會科學學系(語文組)_table_1.csv,,文學概論與客家文學,['HK2029'],3.0,,,,,3.0,,,,
客家語文暨社會科學學系(語文組),客家語文暨社會科學學系(語文組)_table_1.csv,,客語數位學習與實作,['HK2022'],3.0,,,,,3.0,,,,
客家語文暨社會科學學系(語文組),客家語文暨社會科學學系(語文組)_table_1.csv,,客語閱讀與書寫,['HK2024'],3.0,,,,,3.0,,,,
客家語文暨社會科學學系(語文組),客家語文暨社會科學學系(語文組)_table_1.csv,跨組必 修 (客家 社會及 政策組6 學分),文化人類學,['HK2035'],3.0,跨組必 修 (客家 社會及 政策組6 學分),,,3.0,,,,,
客家語文暨社會科學學系(語文組),客家語文暨社會科學學系(語文組)_table_1.csv,,政治學,['HK2039'],3.0,,,,3.0,,,,,
客家語文暨社會科學學系(語文組),客家語文暨社會科學學系(語文組)_table_1.csv,,族群理論與關係,['HK2033'],3.0,,,,,3.0,,,,
客家語文暨社會科學學系(語文組),客家語文暨社會科學學系(語文組)_table_1.csv,,性別研究,['HK2037'],3.0,,,,,3.0,,,,
客家語文暨社會科學學系(語文組),客家語文暨社會科學學系(語文組)_table_1.csv,,社會調查與統計,['HK3037'],,,,,,,3.0,,,
客家語文暨社會科學學系(語文組),客家語文暨社會科學學系(語文組)_table_1.csv,,社會科學研究法,['HK3029'],,,,,,,,3.0,,
客家語文暨社會科學學系(語文組),客家語文暨社會科學學系(語文組)_table_1.csv,備 註,一、共同必修 1 共同科目修習及其他畢業條件，請見應修科目表注意事項。,[],,備 註,,,,,,,,
客家語文暨社會科學學系(語文組),客家語文暨社會科學學系(語文組)_table_1.csv,,2 共同必修之外文課程須選修「大一英文」人文社會課群6學分。,[],,,,,,,,,,
工學院學士班,工學院學士班_table_1.csv,共同必修(25),國文,[],5.0,共同必修(25),5.0,,,,,,,
工學院學士班,工學院學士班_table_1.csv,,外文(備註一),[],3.0,,3.0,3.0,,,,,,
工學院學士班,工學院學士班_table_1.csv,,體育課程,[],0.0,,0.0,0.0,0.0,0.0,0.0,,,
工學院學士班,工學院學士班_table_1.csv,,服務學習課程,[],0.0,,0.0,0.0,,,,,,
工學院學士班,工學院學士班_table_1.csv,,通識課程(備註二),[],14.0,,14.0,,,,,,,
工學院學士班,工學院學士班_table_1.csv,院必修(36),微積分,"['MA1003', 'MA1004']",3.0,院必修(36),3.0,3.0,,,,,,
工學院學士班,工學院學士班_table_1.csv,,普通化學,['EG1003'],3.0,,3.0,,,,,,,
工學院學士班,工學院學士班_table_1.csv,,工程科技導論,['EI1101'],2.0,,2.0,,,,,,,
工學院學士班,工學院學士班_table_1.csv,,工程程式設計,['EG1001'],3.0,,3.0,,,,,,,
工學院學士班,工學院學士班_table_1.csv,,普通物理A / 普通物理C,['PH1036'],3.0,,,3.0,,,,,,
工學院學士班,工學院學士班_table_1.csv,,普通物理實驗,['PH1024'],1.0,,,1.0,,,,,,
工學院學士班,工學院學士班_table_1.csv,,工程倫理 工程講座與專業倫理 倫理學與美好生活 環境倫理之實踐 人工智慧倫理導論,"['EG4002', 'CH3062']",,,,,,,2.0,,,
工學院學士班,工學院學士班_table_1.csv,,工程統計學 (備註三,['EG2001'],,,,,,,3.0,,,
工學院學士班,工學院學士班_table_1.csv,,專題製作 I / II / III / Ⅳ,"['EI2101', 'EI2202', 'EI3101', 'EI3202']",1.0,,,,1.0,1.0,1.0,1.0,,
工學院學士班,工學院學士班_table_1.csv,,社會實踐專題 I (備註四,['EI3103'],3.0,,,,,3.0,,,,
工學院學士班,工學院學士班_table_1.csv,,社會實踐專題 II (備註四,['EI3104'],,,,,,,3.0,,,
工學院學士班,工學院學士班_table_1.csv,,畢業專題,['EI4301'],,,,,,,,,3.0,
工學院學士班,工學院學士班_table_1.csv,領域必、選修 (53-61),智慧機械共61學分(見附表1),[],,領域必、選修 (53-61),,,,,,,,
